id,name,category_id,created_at,updated_at
29819,"Winter Games 2026",1,2025-11-03T16:34:37Z,2025-11-24T07:57:58Z
13204,"Fiesta Bowl",1,1970-01-01T00:00:00Z,2025-11-24T07:58:09Z
30876,"Rakow Czestochow",1,2025-11-13T14:33:44Z,2025-11-24T07:58:11Z
13516,"London Knights",1,2024-12-18T10:00:40Z,2025-11-24T07:58:11Z
13283,"Temple Owls Football",1,2024-12-18T09:45:46Z,2025-11-24T07:58:11Z
28726,"Lewis Crocker",1,2025-07-30T10:37:42Z,2025-11-24T07:58:13Z
29461,"Morocco World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T07:58:17Z
29444,"Iran World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:35Z
21833,"F1: Barcelona GP 2026 (Montmeló)",1,1970-01-01T00:00:00Z,2025-11-24T08:01:36Z
398,"LA Galaxy",1,1970-01-01T00:00:00Z,2025-11-24T08:01:37Z
29460,"Australia World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:38Z
29462,"World Cup 2026 Final",1,1970-01-01T00:00:00Z,2025-11-24T08:01:39Z
29564,"UFC 309",1,2025-10-29T16:31:55Z,2025-11-24T07:59:47Z
29413,"Terence Crawford",1,2025-09-11T14:52:45Z,2025-11-24T07:57:39Z
15007,"RSC Anderlecht",1,2024-12-30T12:42:52Z,2025-11-24T07:57:10Z
29562,"UFC 302",1,2025-10-29T16:31:03Z,2025-11-24T08:02:21Z
23015,"FC Arouca",1,2024-12-30T15:47:49Z,2025-11-24T08:02:22Z
30894,"Racing 92",1,2025-11-13T14:55:55Z,2025-11-24T07:57:12Z
30896,"Section Paloise",1,2025-11-13T14:57:00Z,2025-11-24T07:57:12Z
30855,"Ceará",1,2025-11-13T08:59:02Z,2025-11-24T07:57:13Z
28528,"Jagiellonia Białystok",1,2025-02-27T17:55:59Z,2025-11-24T07:57:14Z
8321,"Palm Beach Cardinals",1,2024-12-03T00:26:56Z,2025-11-24T08:02:06Z
16743,"PAOK FC",1,1970-01-01T00:00:00Z,2025-11-24T08:02:07Z
16149,"West Bromwich Albion FC",1,1970-01-01T00:00:00Z,2025-11-24T08:02:10Z
29513,"Chivas Guadalajara",1,2025-10-29T15:36:44Z,2025-11-24T08:02:14Z
11964,"Palmeiras",1,1970-01-01T00:00:00Z,2025-11-24T07:59:03Z
28683,"Acda en de Munnik",1,2025-06-06T10:24:26Z,2025-11-24T07:59:03Z
1829,"Ireland National Football Team",1,1970-01-01T00:00:00Z,2025-11-24T07:59:04Z
11980,"FC Salzburg",1,1970-01-01T00:00:00Z,2025-11-24T07:59:06Z
11979,"Al Ain FC",1,1970-01-01T00:00:00Z,2025-11-24T07:59:06Z
554,"Paraguay World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T07:59:07Z
12472,"AJ Auxerre",1,2024-12-17T18:27:19Z,2025-11-24T07:59:47Z
29393,"Preston North",1,2025-08-14T18:03:25Z,2025-11-24T07:59:55Z
11972,"Club León",1,1970-01-01T00:00:00Z,2025-11-24T07:57:26Z
29393,"Preston North",1,2025-08-14T18:03:25Z,2025-11-24T07:59:55Z
9,"Albania",1,2024-04-23T14:42:28Z,2025-11-24T07:59:58Z
28554,"Tonga Rugby",1,1970-01-01T00:00:00Z,2025-11-24T08:01:55Z
28711,"Womens Euro - Semifinals",1,1970-01-01T00:00:00Z,2025-11-24T07:59:34Z
28524,"FC Lugano",1,1970-01-01T00:00:00Z,2025-11-24T07:59:34Z
28661,"Moto GP: Czech Grand Prix",1,1970-01-01T00:00:00Z,2025-11-24T07:59:39Z
26827,"Matchroom Boxing",1,1970-01-01T00:00:00Z,2025-11-24T07:59:40Z
28716,"Champions League - Round of 16",1,1970-01-01T00:00:00Z,2025-11-24T07:59:40Z
11974,"CF Monterrey",1,1970-01-01T00:00:00Z,2025-11-24T07:59:41Z
28532,"Cercle Brugge",1,2025-02-27T18:09:01Z,2025-11-24T07:59:44Z
12705,"Texas Tailgaters",1,2024-12-18T09:42:48Z,2025-11-24T07:59:45Z
29454,"Ivory Coast World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T07:59:45Z
12472,"AJ Auxerre",1,2024-12-17T18:27:19Z,2025-11-24T07:59:47Z
29564,"UFC 309",1,2025-10-29T16:31:55Z,2025-11-24T07:59:47Z
359,"Jamaica World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T07:59:15Z
29375,"SC Heerenveen",1,2025-08-07T13:14:15Z,2025-11-24T07:59:15Z
29452,"Egypt World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T07:59:17Z
17306,"Heracles Almelo",1,1970-01-01T00:00:00Z,2025-11-24T07:59:18Z
23008,"Vitória SC",1,1970-01-01T00:00:00Z,2025-11-24T07:59:21Z
28530,"Panathinaikos FC",1,1970-01-01T00:00:00Z,2025-11-24T07:59:25Z
1841,"Le Havre",1,1970-01-01T00:00:00Z,2025-11-24T07:59:25Z
28509,"Spanish Supercup Final",1,1970-01-01T00:00:00Z,2025-11-24T07:59:25Z
28550,"Fiji Rugby",1,1970-01-01T00:00:00Z,2025-11-24T07:59:27Z
14,"Poland World Cup 2026",1,2024-04-23T14:45:38Z,2025-11-24T07:59:27Z
28553,"Samoa Rugby",1,1970-01-01T00:00:00Z,2025-11-24T08:01:27Z
29404,"Genk",1,2025-09-02T16:26:12Z,2025-11-24T08:01:27Z
29384,"Maccabi Tel Aviv",1,1970-01-01T00:00:00Z,2025-11-24T08:01:27Z
29386,"Servette FC",1,2025-08-14T12:59:54Z,2025-11-24T08:01:27Z
29388,"Red Star Belgrade",1,2025-08-14T13:03:33Z,2025-11-24T08:01:27Z
29444,"Iran World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:35Z
30853,"Atletico Mineiro",1,2025-11-13T08:58:10Z,2025-11-24T08:01:43Z
16,"Austria World Cup 2026",1,2024-04-23T14:46:19Z,2025-11-24T08:01:45Z
11965,"Al-Ahly",1,1970-01-01T00:00:00Z,2025-11-24T08:01:45Z
20,"Ukraine World Cup 2026",1,2024-04-23T14:47:39Z,2025-11-24T08:01:45Z
29563,"UFC 306",1,2025-10-29T16:31:33Z,2025-11-24T08:01:46Z
14128,"Wisconsin Badgers Football",1,2024-12-23T16:36:53Z,2025-11-24T08:01:48Z
30859,"Sport Club Internacional",1,2025-11-13T09:01:45Z,2025-11-24T08:01:50Z
13781,"Arizona State Sun Devils Football",1,1970-01-01T00:00:00Z,2025-11-24T08:01:52Z
29456,"Ghana World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:00:30Z
24,"Czech Republic",1,2024-04-23T14:49:17Z,2025-11-24T08:01:24Z
22,"Georgia",1,2024-04-23T14:48:40Z,2025-11-24T08:01:25Z
3086,"Texas Longhorns Mens Basketball",1,2024-12-02T20:14:59Z,2025-11-24T08:01:25Z
13,"England World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:25Z
28,"Final Euro 2024",1,2024-04-25T13:59:38Z,2025-11-24T08:01:26Z
28549,"Japan Rugby",1,1970-01-01T00:00:00Z,2025-11-24T08:01:26Z
29445,"Uzbekistan World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:26Z
200,"Columbus Crew",1,1970-01-01T00:00:00Z,2025-11-24T08:01:27Z
825,"Rolex Paris Masters",1,1970-01-01T00:00:00Z,2025-11-24T08:01:28Z
195,"Colombia World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:28Z
30866,"Birmingham City FC",1,2025-11-13T14:22:00Z,2025-11-24T08:01:54Z
30878,"SK Sigma Olomouc",1,2025-11-13T14:35:08Z,2025-11-24T08:01:54Z
30879,"Universitatea Craiova",1,2025-11-13T14:36:14Z,2025-11-24T08:01:55Z
12745,"Sao Paulo",1,2024-12-18T09:43:01Z,2025-11-24T08:01:54Z
545,"Orlando Pride",1,2024-07-01T11:26:58Z,2025-11-24T08:01:57Z
16,"Austria World Cup 2026",1,2024-04-23T14:46:19Z,2025-11-24T08:01:45Z
11965,"Al-Ahly",1,1970-01-01T00:00:00Z,2025-11-24T08:01:45Z
20,"Ukraine World Cup 2026",1,2024-04-23T14:47:39Z,2025-11-24T08:01:45Z
29442,"Japan World Cup 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:46Z
14128,"Wisconsin Badgers Football",1,2024-12-23T16:36:53Z,2025-11-24T08:01:48Z
13781,"Arizona State Sun Devils Football",1,1970-01-01T00:00:00Z,2025-11-24T08:01:52Z
30868,"Nigel Benn",1,2025-11-13T14:27:20Z,2025-11-24T08:01:54Z
30866,"Birmingham City FC",1,2025-11-13T14:22:00Z,2025-11-24T08:01:54Z
30878,"SK Sigma Olomouc",1,2025-11-13T14:35:08Z,2025-11-24T08:01:54Z
24670,"Conference League Final 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:56Z
30868,"Nigel Benn",1,2025-11-13T14:27:20Z,2025-11-24T08:01:54Z
30866,"Birmingham City FC",1,2025-11-13T14:22:00Z,2025-11-24T08:01:54Z
30878,"SK Sigma Olomouc",1,2025-11-13T14:35:08Z,2025-11-24T08:01:54Z
24670,"Conference League Final 2026",1,1970-01-01T00:00:00Z,2025-11-24T08:01:56Z
21,"Turkey World Cup 2026",1,2024-04-23T14:47:53Z,2025-11-24T08:01:58Z
6591,"Incarnate Word Cardinals Football",1,2024-12-02T23:30:13Z,2025-11-24T08:01:58Z
8321,"Palm Beach Cardinals",1,2024-12-03T00:26:56Z,2025-11-24T08:02:06Z
16743,"PAOK FC",1,1970-01-01T00:00:00Z,2025-11-24T08:02:07Z
16149,"West Bromwich Albion FC",1,1970-01-01T00:00:00Z,2025-11-24T08:02:10Z
30900,"Union Bordeaux Bègles",1,2025-11-13T14:58:46Z,2025-11-24T08:02:22Z
30855,"Ceará",1,2025-11-13T08:59:02Z,2025-11-24T07:57:13Z
28528,"Jagiellonia Białystok",1,2025-02-27T17:55:59Z,2025-11-24T07:57:14Z
30895,"RC Toulon",1,2025-11-13T14:56:16Z,2025-11-24T08:02:26Z
30873,"Lincoln Red Imps FC",1,2025-11-13T14:31:34Z,2025-11-24T08:02:26Z
30881,"KF Shkëndija",1,2025-11-13T14:37:24Z,2025-11-24T07:57:15Z
28525,"Djurgårdens IF",1,1970-01-01T00:00:00Z,2025-11-24T08:02:27Z
30873,"Lincoln Red Imps FC",1,2025-11-13T14:31:34Z,2025-11-24T08:02:26Z
5446,"Livingston FC",1,2024-12-02T21:58:47Z,2025-11-24T08:02:26Z
28525,"Djurgårdens IF",1,1970-01-01T00:00:00Z,2025-11-24T08:02:27Z
28559,"Amanda Serrano",1,2025-04-29T18:20:07Z,2025-11-24T08:02:28Z
30863,"Sport Recife",1,2025-11-13T09:04:45Z,2025-11-24T07:57:17Z
30850,"CD Tondela",1,2025-11-13T08:55:11Z,2025-11-24T07:57:17Z
28707,"Norway Womens National Football Team",1,1970-01-01T00:00:00Z,2025-11-24T07:59:19Z
1841,"Le Havre",1,1970-01-01T00:00:00Z,2025-11-24T07:59:25Z
28509,"Spanish Supercup Final",1,1970-01-01T00:00:00Z,2025-11-24T07:59:25Z
30858,"Gremio",1,2025-11-13T09:01:00Z,2025-11-24T07:59:26Z
28550,"Fiji Rugby",1,1970-01-01T00:00:00Z,2025-11-24T07:59:27Z
14,"Poland World Cup 2026",1,2024-04-23T14:45:38Z,2025-11-24T07:59:27Z
11981,"Al-Hilal",1,1970-01-01T00:00:00Z,2025-11-24T07:59:27Z
28554,"Tonga Rugby",1,1970-01-01T00:00:00Z,2025-11-24T08:01:55Z
29448,"Saudi Arabia",1,2025-10-08T12:21:02Z,2025-11-24T08:00:04Z
31009,"Kasımpaşa S.K.",1,2025-11-20T14:29:21Z,2025-11-24T08:02:43Z
31003,"Eyupspor",1,2025-11-20T14:24:46Z,2025-11-24T08:02:42Z
31008,"İstanbul Başakşehir FK",1,2025-11-20T14:27:58Z,2025-11-24T08:02:47Z
31033,"SpVgg Greuther Furth",1,2025-11-20T15:08:43Z,2025-11-24T08:02:46Z
31063,"Zambia National Football Team",1,2025-11-20T15:43:00Z,2025-11-24T08:02:51Z
31055,"DR Congo National Football Team",1,2025-11-20T15:37:31Z,2025-11-24T08:02:47Z
30920,"FK Austria Wien",1,2025-11-20T12:23:31Z,2025-11-24T08:02:50Z
30939,"Aarhus",1,2025-11-20T12:53:24Z,2025-11-24T08:02:43Z
30921,"Grazer AK",1,2025-11-20T12:24:44Z,2025-11-24T08:02:50Z
30948,"Hertha Berlin SC",1,2025-11-20T13:00:20Z,2025-11-24T08:02:42Z
30963,"AD Ceuta FC",1,2025-11-20T13:42:48Z,2025-11-24T08:02:42Z
30917,"CA Independiente",1,2025-11-20T12:19:26Z,2025-11-24T08:02:44Z
31051,"Botswana National Football Team",1,2025-11-20T15:34:21Z,2025-11-24T08:02:47Z
30930,"Dender",1,2025-11-20T12:33:36Z,2025-11-24T08:02:44Z
30946,"Sonderjyske",1,2025-11-20T12:57:18Z,2025-11-24T08:02:45Z
30929,"Charleroi",1,2025-11-20T12:32:54Z,2025-11-24T08:02:50Z
30945,"Silkeborg",1,2025-11-20T12:56:49Z,2025-11-24T08:02:46Z
31045,"Radomiak Radom",1,2025-11-20T15:29:12Z,2025-11-24T08:02:50Z
30931,"KAA Gent",1,2025-11-20T12:34:37Z,2025-11-24T08:02:46Z
30923,"SCR Altach",1,2025-11-20T12:26:56Z,2025-11-24T08:02:46Z
31030,"Preussen Munster",1,2025-11-20T15:04:51Z,2025-11-24T08:02:49Z
30919,"FC Blau Weib Linz",1,2025-11-20T12:22:35Z,2025-11-24T08:02:45Z
31005,"Gaziantep FK",1,2025-11-20T14:26:16Z,2025-11-24T08:02:51Z
30927,"WSG Tirol",1,2025-11-20T12:30:05Z,2025-11-24T08:02:49Z
30943,"Odense Boldklub",1,2025-11-20T12:55:39Z,2025-11-24T08:02:44Z
31074,"CDA Navalcarnero",1,2025-11-20T15:52:01Z,2025-11-24T08:02:51Z
30988,"Levadiakos",1,2025-11-20T14:13:46Z,2025-11-24T08:02:45Z
30999,"Alanyaspor",1,2025-11-20T14:22:38Z,2025-11-24T08:02:42Z
30995,"FC Sion",1,2025-11-20T14:19:23Z,2025-11-24T08:02:41Z
30914,"Racing Club de Avellaneda",1,2025-11-20T12:17:02Z,2025-11-24T08:02:48Z
30984,"Aris Salonika",1,2025-11-20T14:10:55Z,2025-11-24T08:02:44Z
31000,"Antalyaspor",1,2025-11-20T14:23:05Z,2025-11-24T08:02:47Z
31035,"Arka Gdynia",1,2025-11-20T15:14:20Z,2025-11-24T08:02:47Z
30995,"FC Sion",1,2025-11-20T14:19:23Z,2025-11-24T08:02:41Z
30999,"Alanyaspor",1,2025-11-20T14:22:38Z,2025-11-24T08:02:42Z
31003,"Eyupspor",1,2025-11-20T14:24:46Z,2025-11-24T08:02:42Z
31009,"Kasımpaşa S.K.",1,2025-11-20T14:29:21Z,2025-11-24T08:02:43Z
30977,"Racing de Santander",1,2025-11-20T13:56:37Z,2025-11-24T08:02:48Z
30960,"Slovacko",1,2025-11-20T13:09:04Z,2025-11-24T08:02:42Z
31038,"Gornik Zabrze",1,2025-11-20T15:19:13Z,2025-11-24T08:02:46Z
30958,"FK Teplice",1,2025-11-20T13:07:00Z,2025-11-24T08:02:46Z
31055,"DR Congo National Football Team",1,2025-11-20T15:37:31Z,2025-11-24T08:02:47Z
31036,"Bruk-Bet Termalica Nieciecza",1,2025-11-20T15:16:47Z,2025-11-24T08:02:46Z
30920,"FK Austria Wien",1,2025-11-20T12:23:31Z,2025-11-24T08:02:50Z
31033,"SpVgg Greuther Furth",1,2025-11-20T15:08:43Z,2025-11-24T08:02:46Z
30919,"FC Blau Weib Linz",1,2025-11-20T12:22:35Z,2025-11-24T08:02:45Z
30982,"Falkirk FC",1,2025-11-20T14:03:03Z,2025-11-24T08:02:46Z
31085,"SD Ponferradina",1,2025-11-20T16:01:22Z,2025-11-24T08:02:51Z
31022,"Willem II",1,2025-11-20T14:57:09Z,2025-11-24T08:02:45Z
30925,"TSV Hartberg",1,2025-11-20T12:28:26Z,2025-11-24T08:02:44Z
31016,"Excelsior Maassluis",1,2025-11-20T14:53:43Z,2025-11-24T08:02:47Z
31008,"İstanbul Başakşehir FK",1,2025-11-20T14:27:58Z,2025-11-24T08:02:47Z
31030,"Preussen Munster",1,2025-11-20T15:04:51Z,2025-11-24T08:02:49Z
30968,"CD Castellon",1,2025-11-20T13:46:48Z,2025-11-24T08:02:48Z
31069,"CD Extremadura",1,2025-11-20T15:48:37Z,2025-11-24T08:02:53Z
31087,"Çorum FK",1,2025-11-20T16:05:24Z,2025-11-24T08:02:43Z
31023,"Hannover 96",1,2025-11-20T14:58:17Z,2025-11-24T08:02:42Z
31049,"Angola National Football Team",1,2025-11-20T15:33:10Z,2025-11-24T08:02:45Z
30952,"FC Hradec Kralove",1,2025-11-20T13:03:49Z,2025-11-24T08:02:51Z
30923,"SCR Altach",1,2025-11-20T12:26:56Z,2025-11-24T08:02:46Z
31056,"Equatorial Guinea National Football Team",1,2025-11-20T15:38:08Z,2025-11-24T08:02:45Z
30941,"FC Fredericia",1,2025-11-20T12:54:24Z,2025-11-24T08:02:51Z
30971,"Cultural Leonesa",1,2025-11-20T13:49:48Z,2025-11-24T08:02:50Z
31089,"Africa Cup of Nations",1,2025-11-20T17:16:48Z,2025-11-24T08:02:48Z
30992,"FC Winterthur",1,2025-11-20T14:16:34Z,2025-11-24T08:02:52Z
31015,"Amsterdamsche FC",1,2025-11-20T14:52:58Z,2025-11-24T08:02:46Z
31042,"Motor Lublin",1,2025-11-20T15:26:50Z,2025-11-24T08:02:46Z
31012,"Konyaspor",1,2025-11-20T14:31:01Z,2025-11-24T08:02:46Z
31080,"Racing Ferrol",1,2025-11-20T15:57:43Z,2025-11-24T08:02:51Z
31005,"Gaziantep FK",1,2025-11-20T14:26:16Z,2025-11-24T08:02:51Z
31074,"CDA Navalcarnero",1,2025-11-20T15:52:01Z,2025-11-24T08:02:51Z
30935,"Standard Liege",1,2025-11-20T12:37:31Z,2025-11-24T08:02:49Z
30970,"Córdoba CF",1,2025-11-20T13:48:57Z,2025-11-24T08:02:50Z
30908,"Curaçao World Cup 2026",1,2025-11-19T15:38:55Z,2025-11-24T08:02:52Z
31006,"Genclerbirligi S.K.",1,2025-11-20T14:26:50Z,2025-11-24T08:02:51Z
30943,"Odense Boldklub",1,2025-11-20T12:55:39Z,2025-11-24T08:02:44Z
30933,"Mechelen",1,2025-11-20T12:36:04Z,2025-11-24T08:02:49Z
30909,"CA Lanus",1,2025-11-20T12:11:13Z,2025-11-24T08:02:44Z
30913,"Deportivo Riestra",1,2025-11-20T12:16:13Z,2025-11-24T08:02:48Z
31072,"CF Talavera",1,2025-11-20T15:50:05Z,2025-11-24T08:02:45Z
31039,"Korona Kielce",1,2025-11-20T15:19:48Z,2025-11-24T08:02:46Z
30966,"Burgos FC",1,2025-11-20T13:45:30Z,2025-11-24T08:02:48Z
30980,"SD Huesca",1,2025-11-20T13:58:45Z,2025-11-24T08:02:49Z
30955,"FK Jablonec",1,2025-11-20T13:05:15Z,2025-11-24T08:02:53Z
31068,"CD Ebro",1,2025-11-20T15:47:55Z,2025-11-24T08:02:48Z
31047,"Wisla Plock",1,2025-11-20T15:30:01Z,2025-11-24T08:02:48Z
30956,"FK Mlada Boleslav",1,2025-11-20T13:05:43Z,2025-11-24T08:02:49Z
31026,"FC Kaiserslautern",1,2025-11-20T15:00:30Z,2025-11-24T08:02:49Z
31044,"Pogon Szczecin",1,2025-11-20T15:28:17Z,2025-11-24T08:02:51Z
31088,"Muş 1984 Muşspor",1,2025-11-20T16:06:02Z,2025-11-24T08:02:52Z
30953,"FC Slovan Liberec",1,2025-11-20T13:04:14Z,2025-11-24T08:02:51Z
30975,"Granada CF",1,2025-11-20T13:54:49Z,2025-11-24T08:02:45Z
30979,"Real Zaragoza",1,2025-11-20T13:58:06Z,2025-11-24T08:02:50Z
30907,"Haiti Mundial de Fútbol 2026",1,2025-11-19T15:38:27Z,2025-11-24T08:02:52Z
30959,"MFK Karvina",1,2025-11-20T13:07:28Z,2025-11-24T08:02:42Z
31075,"CD Numancia",1,2025-11-20T15:52:53Z,2025-11-24T08:02:47Z
30998,"FC Zürich",1,2025-11-20T14:21:44Z,2025-11-24T08:02:50Z
31067,"CD Atlético Baleares",1,2025-11-20T15:47:10Z,2025-11-24T08:02:50Z
31014,"Atlético Clube de Portugal",1,2025-11-20T14:32:59Z,2025-11-24T08:02:47Z
31083,"CE Sabadell FC",1,2025-11-20T15:59:57Z,2025-11-24T08:02:46Z
31024,"Dynamo Dresden",1,2025-11-20T14:59:09Z,2025-11-24T08:02:44Z
31060,"Sudan National Football Team",1,2025-11-20T15:40:40Z,2025-11-24T08:02:53Z
31041,"Lechia Gdansk",1,2025-11-20T15:25:37Z,2025-11-24T08:02:51Z
31037,"GKS Katowice",1,2025-11-20T15:18:15Z,2025-11-24T08:02:53Z
31079,"Club Portugalete",1,2025-11-20T15:57:10Z,2025-11-24T08:02:49Z
30918,"Independiente Rivadavia",1,2025-11-20T12:19:55Z,2025-11-24T08:02:44Z
30996,"FC St Gallen",1,2025-11-20T14:19:56Z,2025-11-24T08:02:42Z
30939,"Aarhus",1,2025-11-20T12:53:24Z,2025-11-24T08:02:43Z
31053,"Cameroon National Football Team",1,2025-11-20T15:35:51Z,2025-11-24T08:02:53Z
30937,"Westerlo",1,2025-11-20T12:39:52Z,2025-11-24T08:02:42Z
31070,"CD Quintanar",1,2025-11-20T15:49:10Z,2025-11-24T08:02:53Z
30912,"Central Cordoba",1,2025-11-20T12:15:21Z,2025-11-24T08:02:42Z
31017,"FC Den Bosch",1,2025-11-20T14:54:26Z,2025-11-24T08:02:45Z
31086,"Śląsk Wrocław",1,2025-11-20T16:04:11Z,2025-11-24T08:02:49Z
31073,"CD Eldense",1,2025-11-20T15:50:31Z,2025-11-24T08:02:48Z
31046,"Widzew Lodz",1,2025-11-20T15:29:39Z,2025-11-24T08:02:49Z
31066,"FC Cartagena",1,2025-11-20T15:46:35Z,2025-11-24T08:02:47Z
31034,"SV Elversberg",1,2025-11-20T15:09:09Z,2025-11-24T08:02:51Z
31040,"KS Cracovia",1,2025-11-20T15:20:38Z,2025-11-24T08:02:45Z
30944,"Randers FC",1,2025-11-20T12:56:10Z,2025-11-24T08:02:50Z
30942,"FC Nordsjaelland",1,2025-11-20T12:54:57Z,2025-11-24T08:02:50Z
31082,"Real Murcia CF",1,2025-11-20T15:59:15Z,2025-11-24T08:02:42Z
30961,"Zlin",1,2025-11-20T13:09:47Z,2025-11-24T08:02:42Z
30981,"Sporting de Gijon",1,2025-11-20T13:59:40Z,2025-11-24T08:02:50Z
31045,"Radomiak Radom",1,2025-11-20T15:29:12Z,2025-11-24T08:02:50Z
30921,"Grazer AK",1,2025-11-20T12:24:44Z,2025-11-24T08:02:50Z
30948,"Hertha Berlin SC",1,2025-11-20T13:00:20Z,2025-11-24T08:02:42Z
31022,"Willem II",1,2025-11-20T14:57:09Z,2025-11-24T08:02:45Z
31055,"DR Congo National Football Team",1,2025-11-20T15:37:31Z,2025-11-24T08:02:47Z
30920,"FK Austria Wien",1,2025-11-20T12:23:31Z,2025-11-24T08:02:50Z
31030,"Preussen Munster",1,2025-11-20T15:04:51Z,2025-11-24T08:02:49Z
30992,"FC Winterthur",1,2025-11-20T14:16:34Z,2025-11-24T08:02:52Z
31005,"Gaziantep FK",1,2025-11-20T14:26:16Z,2025-11-24T08:02:51Z
31084,"UE Sant Andreu",1,2025-11-20T16:00:46Z,2025-11-24T08:02:45Z
30955,"FK Jablonec",1,2025-11-20T13:05:15Z,2025-11-24T08:02:53Z
31036,"Bruk-Bet Termalica Nieciecza",1,2025-11-20T15:16:47Z,2025-11-24T08:02:46Z
31074,"CDA Navalcarnero",1,2025-11-20T15:52:01Z,2025-11-24T08:02:51Z
30982,"Falkirk FC",1,2025-11-20T14:03:03Z,2025-11-24T08:02:46Z
31042,"Motor Lublin",1,2025-11-20T15:26:50Z,2025-11-24T08:02:46Z
31039,"Korona Kielce",1,2025-11-20T15:19:48Z,2025-11-24T08:02:46Z
30966,"Burgos FC",1,2025-11-20T13:45:30Z,2025-11-24T08:02:48Z
31068,"CD Ebro",1,2025-11-20T15:47:55Z,2025-11-24T08:02:48Z
31047,"Wisla Plock",1,2025-11-20T15:30:01Z,2025-11-24T08:02:48Z
31086,"Śląsk Wrocław",1,2025-11-20T16:04:11Z,2025-11-24T08:02:49Z
30913,"Deportivo Riestra",1,2025-11-20T12:16:13Z,2025-11-24T08:02:48Z
30993,"Grasshoppers",1,2025-11-20T14:17:29Z,2025-11-24T08:02:45Z
31020,"SV Spakenburg",1,2025-11-20T14:56:07Z,2025-11-24T08:02:48Z
31052,"Burkina Faso Nationall Football Team",1,2025-11-20T15:35:09Z,2025-11-24T08:02:48Z
31048,"Zaglebie Lubin",1,2025-11-20T15:30:37Z,2025-11-24T08:02:47Z
31031,"Schalke 04",1,2025-11-20T15:07:12Z,2025-11-24T08:02:47Z
30925,"TSV Hartberg",1,2025-11-20T12:28:26Z,2025-11-24T08:02:44Z
30954,"FK Dukla Prague",1,2025-11-20T13:04:40Z,2025-11-24T08:02:52Z
30938,"Zulte Waregem",1,2025-11-20T12:40:39Z,2025-11-24T08:02:52Z
31088,"Muş 1984 Muşspor",1,2025-11-20T16:06:02Z,2025-11-24T08:02:52Z
31016,"Excelsior Maassluis",1,2025-11-20T14:53:43Z,2025-11-24T08:02:47Z
31033,"SpVgg Greuther Furth",1,2025-11-20T15:08:43Z,2025-11-24T08:02:46Z
31063,"Zambia National Football Team",1,2025-11-20T15:43:00Z,2025-11-24T08:02:51Z
30929,"Charleroi",1,2025-11-20T12:32:54Z,2025-11-24T08:02:50Z
30986,"Atromitos Athens",1,2025-11-20T14:12:04Z,2025-11-24T08:02:52Z
30924,"SV Ried",1,2025-11-20T12:27:47Z,2025-11-24T08:02:52Z
31085,"SD Ponferradina",1,2025-11-20T16:01:22Z,2025-11-24T08:02:51Z
31056,"Equatorial Guinea National Football Team",1,2025-11-20T15:38:08Z,2025-11-24T08:02:45Z
31034,"SV Elversberg",1,2025-11-20T15:09:09Z,2025-11-24T08:02:51Z
30978,"Real Sociedad B",1,2025-11-20T13:57:27Z,2025-11-24T08:02:51Z
31040,"KS Cracovia",1,2025-11-20T15:20:38Z,2025-11-24T08:02:45Z
30956,"FK Mlada Boleslav",1,2025-11-20T13:05:43Z,2025-11-24T08:02:49Z
31015,"Amsterdamsche FC",1,2025-11-20T14:52:58Z,2025-11-24T08:02:46Z
30953,"FC Slovan Liberec",1,2025-11-20T13:04:14Z,2025-11-24T08:02:51Z
31026,"FC Kaiserslautern",1,2025-11-20T15:00:30Z,2025-11-24T08:02:49Z
31044,"Pogon Szczecin",1,2025-11-20T15:28:17Z,2025-11-24T08:02:51Z
31060,"Sudan National Football Team",1,2025-11-20T15:40:40Z,2025-11-24T08:02:53Z
30996,"FC St Gallen",1,2025-11-20T14:19:56Z,2025-11-24T08:02:42Z
30939,"Aarhus",1,2025-11-20T12:53:24Z,2025-11-24T08:02:43Z
31012,"Konyaspor",1,2025-11-20T14:31:01Z,2025-11-24T08:02:46Z
31080,"Racing Ferrol",1,2025-11-20T15:57:43Z,2025-11-24T08:02:51Z
30971,"Cultural Leonesa",1,2025-11-20T13:49:48Z,2025-11-24T08:02:50Z
30970,"Córdoba CF",1,2025-11-20T13:48:57Z,2025-11-24T08:02:50Z
31001,"Besiktas",1,2025-11-20T14:23:34Z,2025-11-24T08:02:52Z
30952,"FC Hradec Kralove",1,2025-11-20T13:03:49Z,2025-11-24T08:02:51Z
